numero_pedido,numero_linha_pedido,status_pedido,id_trimestre,id_mes,id_ano,linha_produto,codigo_produto,preco_sugerido,quantidade_solicitada,preco_unitario,valor_total,porte_negocio,nome_cliente,data
10348,8,Enviado,4,11,2004,Carros Clássicos,S12_1108,207,48,52.36,2513.28,Pequeno,"Corrida Auto Replicas, Ltd",01-11-2004
10359,8,Enviado,4,12,2004,Carros Clássicos,S12_1108,207,42,100.0,4764.48,Médio,Reims Collectables,15-12-2004
10371,6,Enviado,1,1,2005,Carros Clássicos,S12_1108,207,32,100.0,3560.64,Médio,Mini Gifts Distributors Ltd.,23-01-2005
10382,10,Enviado,1,2,2005,Carros Clássicos,S12_1108,207,34,100.0,3823.64,Médio,Mini Gifts Distributors Ltd.,17-02-2005
10395,1,Enviado,1,3,2005,Carros Clássicos,S12_1108,207,33,69.12,2280.96,Pequeno,Lyon Souveniers,17-03-2005
10413,2,Enviado,2,5,2005,Carros Clássicos,S12_1108,207,36,100.0,8677.8,Grande,Gift Depot Inc.,05-05-2005
10103,8,Enviado,1,1,2003,Caminhões e Ônibus,S12_1666,136,27,100.0,3394.98,Médio,Baane Mini Imports,29-01-2003
10113,2,Enviado,1,3,2003,Caminhões e Ônibus,S12_1666,136,21,100.0,3415.44,Médio,Mini Gifts Distributors Ltd.,26-03-2003
10126,8,Enviado,2,5,2003,Caminhões e Ônibus,S12_1666,136,21,100.0,2439.57,Pequeno,"Corrida Auto Replicas, Ltd",28-05-2003
10140,8,Enviado,3,7,2003,Caminhões e Ônibus,S12_1666,136,38,100.0,4829.8,Médio,Technics Stores Inc.,24-07-2003
10150,5,Enviado,3,9,2003,Caminhões e Ônibus,S12_1666,136,30,100.0,4100.1,Médio,"Dragon Souveniers, Ltd.",19-09-2003
10164,6,Resolvido,4,10,2003,Caminhões e Ônibus,S12_1666,136,49,100.0,6563.06,Médio,Mini Auto Werke,21-10-2003
10174,1,Enviado,4,11,2003,Caminhões e Ônibus,S12_1666,136,43,100.0,6817.22,Médio,"Australian Gift Network, Co",06-11-2003
10183,5,Enviado,4,11,2003,Caminhões e Ônibus,S12_1666,136,41,100.0,6163.94,Médio,"Classic Gift Ideas, Inc",13-11-2003
10194,8,Enviado,4,11,2003,Caminhões e Ônibus,S12_1666,136,38,100.0,4933.92,Médio,"Saveley & Henriot, Co.",25-11-2003
10206,3,Enviado,4,12,2003,Caminhões e Ônibus,S12_1666,136,28,100.0,4056.36,Médio,Canadian Gift Exchange Network,05-12-2003
10216,1,Enviado,1,2,2004,Caminhões e Ônibus,S12_1666,136,43,100.0,5759.42,Médio,Auto Assoc. & Cie.,02-02-2004
10229,13,Enviado,1,3,2004,Caminhões e Ônibus,S12_1666,136,25,100.0,3451.0,Médio,Mini Gifts Distributors Ltd.,11-03-2004
10245,6,Enviado,2,5,2004,Caminhões e Ônibus,S12_1666,136,38,100.0,5920.4,Médio,Super Scale Inc.,04-05-2004
10258,3,Enviado,2,6,2004,Caminhões e Ônibus,S12_1666,136,41,100.0,6668.24,Médio,"Tokyo Collectables, Ltd",15-06-2004
10270,6,Enviado,3,7,2004,Caminhões e Ônibus,S12_1666,136,28,100.0,4094.72,Médio,Souveniers And Things Co.,19-07-2004
10281,13,Enviado,3,8,2004,Caminhões e Ônibus,S12_1666,136,25,100.0,2938.5,Pequeno,Diecast Classics Inc.,19-08-2004
10291,8,Enviado,3,9,2004,Caminhões e Ônibus,S12_1666,136,41,100.0,6387.8,Médio,Scandinavian Gift Ideas,08-09-2004
10304,3,Enviado,4,10,2004,Caminhões e Ônibus,S12_1666,136,39,100.0,6396.0,Médio,Auto Assoc. & Cie.,11-10-2004
10313,11,Enviado,4,10,2004,Caminhões e Ônibus,S12_1666,136,21,100.0,2669.1,Pequeno,Canadian Gift Exchange Network,22-10-2004
10322,9,Enviado,4,11,2004,Caminhões e Ônibus,S12_1666,136,27,100.0,4784.13,Médio,Online Diecast Creations Co.,04-11-2004
10333,6,Enviado,4,11,2004,Caminhões e Ônibus,S12_1666,136,33,99.21,3273.93,Médio,Mini Wheels Co.,18-11-2004
10347,3,Enviado,4,11,2004,Caminhões e Ônibus,S12_1666,136,29,100.0,3586.43,Médio,"Australian Collectors, Co.",29-11-2004
10357,8,Enviado,4,12,2004,Caminhões e Ônibus,S12_1666,136,49,100.0,5960.36,Médio,Mini Gifts Distributors Ltd.,10-12-2004
10370,8,Enviado,1,1,2005,Caminhões e Ônibus,S12_1666,136,49,100.0,8470.14,Grande,"Anna's Decorations, Ltd",20-01-2005
10381,1,Enviado,1,2,2005,Caminhões e Ônibus,S12_1666,136,20,100.0,2952.0,Pequeno,Corporate Gift Ideas Co.,17-02-2005
10391,9,Enviado,1,3,2005,Caminhões e Ônibus,S12_1666,136,39,63.2,2464.8,Pequeno,"Anna's Decorations, Ltd",09-03-2005
10411,6,Enviado,2,5,2005,Caminhões e Ônibus,S12_1666,136,40,100.0,6232.0,Médio,Quebec Home Shopping Network,01-05-2005
10424,3,Em processamento,2,5,2005,Caminhões e Ônibus,S12_1666,136,49,100.0,7969.36,Grande,Euro Shopping Channel,31-05-2005
10107,1,Enviado,1,2,2003,Motos,S12_2823,150,21,100.0,3036.6,Médio,Land of Toys Inc.,24-02-2003
10121,4,Enviado,2,5,2003,Motos,S12_2823,150,50,100.0,8284.0,Grande,Reims Collectables,07-05-2003
10134,1,Enviado,3,7,2003,Motos,S12_2823,150,20,100.0,2711.2,Pequeno,Lyon Souveniers,01-07-2003
10145,5,Enviado,3,8,2003,Motos,S12_2823,150,49,100.0,8339.8,Grande,Toys4GrownUps.com,25-08-2003
10159,13,Enviado,4,10,2003,Motos,S12_2823,150,38,100.0,6238.84,Médio,Corporate Gift Ideas Co.,10-10-2003
10169,13,Enviado,4,11,2003,Motos,S12_2823,150,35,100.0,4639.25,Médio,"Anna's Decorations, Ltd",04-11-2003
10180,8,Enviado,4,11,2003,Motos,S12_2823,150,40,100.0,6747.6,Médio,Daedalus Designs Imports,11-11-2003
10189,1,Enviado,4,11,2003,Motos,S12_2823,150,28,100.0,4512.48,Médio,Toys4GrownUps.com,18-11-2003
10201,1,Enviado,4,12,2003,Motos,S12_2823,150,25,100.0,4029.0,Médio,Mini Wheels Co.,01-12-2003
10211,13,Enviado,1,1,2004,Motos,S12_2823,150,36,100.0,4771.8,Médio,Auto Canal Petit,15-01-2004
10224,6,Enviado,1,2,2004,Motos,S12_2823,150,43,100.0,6087.94,Médio,Daedalus Designs Imports,21-02-2004
10237,6,Enviado,2,4,2004,Motos,S12_2823,150,32,100.0,4193.28,Médio,Vitachrome Inc.,05-04-2004
10251,1,Enviado,2,5,2004,Motos,S12_2823,150,46,100.0,7552.28,Grande,Tekni Collectables Inc.,18-05-2004
10263,1,Enviado,2,6,2004,Motos,S12_2823,150,48,100.0,6434.4,Médio,Gift Depot Inc.,28-06-2004
10276,14,Enviado,3,8,2004,Motos,S12_2823,150,43,100.0,5181.5,Médio,Online Mini Collectables,02-08-2004
10285,5,Enviado,3,8,2004,Motos,S12_2823,150,49,100.0,6863.92,Médio,Marta's Replicas Co.,27-08-2004
10299,8,Enviado,3,9,2004,Motos,S12_2823,150,24,100.0,4157.04,Médio,"Toys of Finland, Co.",30-09-2004
10309,4,Enviado,4,10,2004,Motos,S12_2823,150,26,100.0,4660.24,Médio,Baane Mini Imports,15-10-2004
10319,9,Enviado,4,11,2004,Motos,S12_2823,150,30,100.0,4111.8,Médio,Microscale Inc.,03-11-2004
10329,6,Enviado,4,11,2004,Motos,S12_2823,150,24,100.0,3542.64,Médio,Land of Toys Inc.,15-11-2004
10341,8,Enviado,4,11,2004,Motos,S12_2823,150,55,100.0,8118.55,Grande,Salzburg Collectables,24-11-2004
10362,1,Enviado,1,1,2005,Motos,S12_2823,150,22,100.0,3877.06,Médio,Technics Stores Inc.,05-01-2005
10375,13,Enviado,1,2,2005,Motos,S12_2823,150,49,78.92,3867.08,Médio,La Rochelle Gifts,03-02-2005
10388,6,Enviado,1,3,2005,Motos,S12_2823,150,44,100.0,5951.44,Médio,FunGiftIdeas.com,03-03-2005
10403,6,Enviado,2,4,2005,Motos,S12_2823,150,66,100.0,8648.64,Grande,"UK Collectables, Ltd.",08-04-2005
10417,1,Em disputa,2,5,2005,Motos,S12_2823,150,21,100.0,3447.78,Médio,Euro Shopping Channel,13-05-2005
10104,1,Enviado,1,1,2003,Carros Clássicos,S12_3148,151,34,100.0,5958.5,Médio,Euro Shopping Channel,31-01-2003
10117,10,Enviado,2,4,2003,Carros Clássicos,S12_3148,151,43,100.0,5911.64,Médio,"Dragon Souveniers, Ltd.",16-04-2003
10127,3,Enviado,2,6,2003,Carros Clássicos,S12_3148,151,46,100.0,7366.44,Grande,Muscle Machine Inc,03-06-2003
10142,13,Enviado,3,8,2003,Carros Clássicos,S12_3148,151,33,100.0,4985.64,Médio,Mini Gifts Distributors Ltd.,08-08-2003
10153,12,Enviado,3,9,2003,Carros Clássicos,S12_3148,151,42,100.0,5393.64,Médio,Euro Shopping Channel,28-09-2003
10165,4,Enviado,4,10,2003,Carros Clássicos,S12_3148,151,34,100.0,4880.02,Médio,"Dragon Souveniers, Ltd.",22-10-2003
10176,3,Enviado,4,11,2003,Carros Clássicos,S12_3148,151,47,100.0,8378.69,Grande,L'ordine Souveniers,06-11-2003
10185,14,Enviado,4,11,2003,Carros Clássicos,S12_3148,151,33,100.0,4038.21,Médio,Mini Creations Ltd.,14-11-2003
10196,6,Enviado,4,11,2003,Carros Clássicos,S12_3148,151,24,100.0,3807.12,Médio,Super Scale Inc.,26-11-2003
10208,14,Enviado,1,1,2004,Carros Clássicos,S12_3148,151,26,100.0,3142.36,Médio,"Saveley & Henriot, Co.",02-01-2004
10220,3,Enviado,1,2,2004,Carros Clássicos,S12_3148,151,30,100.0,4713.6,Médio,"Clover Collections, Co.",12-02-2004
10230,1,Enviado,1,3,2004,Carros Clássicos,S12_3148,151,43,100.0,7016.31,Grande,"Blauer See Auto, Co.",15-03-2004
10247,3,Enviado,2,5,2004,Carros Clássicos,S12_3148,151,25,100.0,4381.25,Médio,Suominen Souveniers,05-05-2004
10272,3,Enviado,3,7,2004,Carros Clássicos,S12_3148,151,27,100.0,4283.01,Médio,Diecast Classics Inc.,20-07-2004
10282,6,Enviado,3,8,2004,Carros Clássicos,S12_3148,151,27,100.0,4364.82,Médio,Mini Gifts Distributors Ltd.,20-08-2004
10293,9,Enviado,3,9,2004,Carros Clássicos,S12_3148,151,24,100.0,4242.24,Médio,Amica Models & Co.,09-09-2004
10306,14,Enviado,4,10,2004,Carros Clássicos,S12_3148,151,34,100.0,4982.7,Médio,"AV Stores, Co.",14-10-2004
10314,6,Enviado,4,10,2004,Carros Clássicos,S12_3148,151,46,100.0,6393.54,Médio,Heintze Collectables,22-10-2004
10324,1,Enviado,4,11,2004,Carros Clássicos,S12_3148,151,27,54.33,1466.91,Pequeno,Vitachrome Inc.,05-11-2004
10336,11,Enviado,4,11,2004,Carros Clássicos,S12_3148,151,33,100.0,4059.33,Médio,"La Corne D'abondance, Co.",20-11-2004
10348,4,Enviado,4,11,2004,Carros Clássicos,S12_3148,151,47,100.0,4801.52,Médio,"Corrida Auto Replicas, Ltd",01-11-2004
10358,5,Enviado,4,12,2004,Carros Clássicos,S12_3148,151,49,55.34,2711.66,Pequeno,Euro Shopping Channel,10-12-2004
10372,4,Enviado,1,1,2005,Carros Clássicos,S12_3148,151,40,100.0,5862.0,Médio,"Tokyo Collectables, Ltd",26-01-2005
10382,11,Enviado,1,2,2005,Carros Clássicos,S12_3148,151,37,100.0,4071.85,Médio,Mini Gifts Distributors Ltd.,17-02-2005
10413,3,Enviado,2,5,2005,Carros Clássicos,S12_3148,151,47,100.0,8236.75,Grande,Gift Depot Inc.,05-05-2005
10108,4,Enviado,1,3,2003,Carros Clássicos,S12_3380,117,45,100.0,6130.35,Médio,Cruz & Sons Co.,03-03-2003
10122,8,Enviado,2,5,2003,Carros Clássicos,S12_3380,117,37,99.82,3693.34,Médio,Marseille Mini Autos,08-05-2003
10135,5,Enviado,3,7,2003,Carros Clássicos,S12_3380,117,48,100.0,6031.68,Médio,Mini Gifts Distributors Ltd.,02-07-2003
10147,5,Enviado,3,9,2003,Carros Clássicos,S12_3380,117,31,100.0,3494.94,Médio,Collectables For Less Inc.,05-09-2003
10160,6,Enviado,4,10,2003,Carros Clássicos,S12_3380,117,46,100.0,5294.14,Médio,"Men 'R' US Retailers, Ltd.",11-10-2003
10170,4,Enviado,4,11,2003,Carros Clássicos,S12_3380,117,47,100.0,5464.69,Médio,Mini Auto Werke,04-11-2003
10181,12,Enviado,4,11,2003,Carros Clássicos,S12_3380,117,28,100.0,2860.76,Pequeno,Herkku Gifts,12-11-2003
10191,1,Enviado,4,11,2003,Carros Clássicos,S12_3380,117,40,100.0,5590.0,Médio,"Toms Spezialitten, Ltd",20-11-2003
10203,6,Enviado,4,12,2003,Carros Clássicos,S12_3380,117,20,100.0,2254.8,Pequeno,Euro Shopping Channel,02-12-2003
10212,16,Enviado,1,1,2004,Carros Clássicos,S12_3380,117,39,100.0,4946.76,Médio,Euro Shopping Channel,16-01-2004
10225,7,Enviado,1,2,2004,Carros Clássicos,S12_3380,117,25,99.82,2495.5,Pequeno,"Vida Sport, Ltd",22-02-2004
10238,1,Enviado,2,4,2004,Carros Clássicos,S12_3380,117,29,100.0,3167.38,Médio,Danish Wholesale Imports,09-04-2004
10253,11,Cancelado,2,6,2004,Carros Clássicos,S12_3380,117,22,100.0,2402.84,Pequeno,"UK Collectables, Ltd.",01-06-2004
10266,12,Enviado,3,7,2004,Carros Clássicos,S12_3380,117,22,100.0,2454.54,Pequeno,L'ordine Souveniers,06-07-2004
10276,1,Enviado,3,8,2004,Carros Clássicos,S12_3380,117,47,100.0,5464.69,Médio,Online Mini Collectables,02-08-2004
10287,10,Enviado,3,8,2004,Carros Clássicos,S12_3380,117,45,100.0,4756.5,Médio,"Vida Sport, Ltd",30-08-2004
10300,3,Enviado,4,10,2003,Carros Clássicos,S12_3380,117,29,100.0,3984.6,Médio,"Blauer See Auto, Co.",04-10-2003
10310,8,Enviado,4,10,2004,Carros Clássicos,S12_3380,117,24,100.0,3100.32,Médio,"Toms Spezialitten, Ltd",16-10-2004
10320,1,Enviado,4,11,2004,Carros Clássicos,S12_3380,117,35,100.0,4850.3,Médio,"Volvo Model Replicas, Co",03-11-2004
10329,13,Enviado,4,11,2004,Carros Clássicos,S12_3380,117,46,83.63,3846.98,Médio,Land of Toys Inc.,15-11-2004
10341,1,Enviado,4,11,2004,Carros Clássicos,S12_3380,117,44,95.93,4220.92,Médio,Salzburg Collectables,24-11-2004
10363,4,Enviado,1,1,2005,Carros Clássicos,S12_3380,117,34,96.73,3288.82,Médio,Suominen Souveniers,06-01-2005
10376,1,Enviado,1,2,2005,Carros Clássicos,S12_3380,117,35,100.0,3987.2,Médio,Boards & Toys Co.,08-02-2005
10389,6,Enviado,1,3,2005,Carros Clássicos,S12_3380,117,25,72.38,1809.5,Pequeno,Scandinavian Gift Ideas,03-03-2005
10419,11,Enviado,2,5,2005,Carros Clássicos,S12_3380,117,10,100.0,1092.2,Pequeno,Salzburg Collectables,17-05-2005
10105,14,Enviado,1,2,2003,Carros Clássicos,S12_3891,173,29,100.0,4566.05,Médio,Danish Wholesale Imports,11-02-2003
10117,8,Enviado,2,4,2003,Carros Clássicos,S12_3891,173,39,100.0,5938.14,Médio,"Dragon Souveniers, Ltd.",16-04-2003
10127,1,Enviado,2,6,2003,Carros Clássicos,S12_3891,173,42,100.0,8138.76,Grande,Muscle Machine Inc,03-06-2003
10142,11,Enviado,3,8,2003,Carros Clássicos,S12_3891,173,46,100.0,9470.94,Grande,Mini Gifts Distributors Ltd.,08-08-2003
10153,10,Enviado,3,9,2003,Carros Clássicos,S12_3891,173,49,100.0,7036.89,Grande,Euro Shopping Channel,28-09-2003
10165,2,Enviado,4,10,2003,Carros Clássicos,S12_3891,173,27,100.0,5559.03,Médio,"Dragon Souveniers, Ltd.",22-10-2003
10176,1,Enviado,4,11,2003,Carros Clássicos,S12_3891,173,50,100.0,7872.5,Grande,L'ordine Souveniers,06-11-2003
10185,12,Enviado,4,11,2003,Carros Clássicos,S12_3891,173,43,100.0,7886.2,Grande,Mini Creations Ltd.,14-11-2003
10196,4,Enviado,4,11,2003,Carros Clássicos,S12_3891,173,38,100.0,7232.16,Grande,Super Scale Inc.,26-11-2003
10208,12,Enviado,1,1,2004,Carros Clássicos,S12_3891,173,20,100.0,3114.4,Médio,"Saveley & Henriot, Co.",02-01-2004
10220,1,Enviado,1,2,2004,Carros Clássicos,S12_3891,173,27,100.0,5045.22,Médio,"Clover Collections, Co.",12-02-2004
10231,1,Enviado,1,3,2004,Carros Clássicos,S12_3891,173,49,100.0,6952.12,Médio,CAF Imports,19-03-2004
10247,1,Enviado,2,5,2004,Carros Clássicos,S12_3891,173,27,100.0,4157.73,Médio,Suominen Souveniers,05-05-2004
10272,1,Enviado,3,7,2004,Carros Clássicos,S12_3891,173,39,100.0,7962.24,Grande,Diecast Classics Inc.,20-07-2004
10282,4,Enviado,3,8,2004,Carros Clássicos,S12_3891,173,24,100.0,3778.8,Médio,Mini Gifts Distributors Ltd.,20-08-2004
10293,7,Enviado,3,9,2004,Carros Clássicos,S12_3891,173,45,100.0,8253.0,Grande,Amica Models & Co.,09-09-2004
10306,12,Enviado,4,10,2004,Carros Clássicos,S12_3891,173,20,100.0,3633.4,Médio,"AV Stores, Co.",14-10-2004
10314,4,Enviado,4,10,2004,Carros Clássicos,S12_3891,173,36,100.0,6913.8,Médio,Heintze Collectables,22-10-2004
10325,1,Enviado,4,11,2004,Carros Clássicos,S12_3891,173,24,100.0,2583.6,Pequeno,Baane Mini Imports,05-11-2004
10336,1,Enviado,4,11,2004,Carros Clássicos,S12_3891,173,49,63.38,3105.62,Médio,"La Corne D'abondance, Co.",20-11-2004
10349,10,Enviado,4,12,2004,Carros Clássicos,S12_3891,173,26,100.0,4408.56,Médio,Muscle Machine Inc,01-12-2004
10359,5,Enviado,4,12,2004,Carros Clássicos,S12_3891,173,49,62.09,3042.41,Médio,Reims Collectables,15-12-2004
10372,1,Enviado,1,1,2005,Carros Clássicos,S12_3891,173,34,100.0,5941.5,Médio,"Tokyo Collectables, Ltd",26-01-2005
10382,12,Enviado,1,2,2005,Carros Clássicos,S12_3891,173,34,95.35,3241.9,Médio,Mini Gifts Distributors Ltd.,17-02-2005
10396,3,Enviado,1,3,2005,Carros Clássicos,S12_3891,173,33,100.0,6109.29,Médio,Mini Gifts Distributors Ltd.,23-03-2005
10413,1,Enviado,2,5,2005,Carros Clássicos,S12_3891,173,22,100.0,3387.78,Médio,Gift Depot Inc.,05-05-2005
10108,7,Enviado,1,3,2003,Carros Clássicos,S12_3990,79,39,89.38,3485.82,Médio,Cruz & Sons Co.,03-03-2003
10122,11,Enviado,2,5,2003,Carros Clássicos,S12_3990,79,32,63.84,2042.88,Pequeno,Marseille Mini Autos,08-05-2003
10135,8,Enviado,3,7,2003,Carros Clássicos,S12_3990,79,24,75.01,1800.24,Pequeno,Mini Gifts Distributors Ltd.,02-07-2003
10147,8,Enviado,3,9,2003,Carros Clássicos,S12_3990,79,21,63.84,1340.64,Pequeno,Collectables For Less Inc.,05-09-2003
10159,3,Enviado,4,10,2003,Carros Clássicos,S12_3990,79,24,73.42,1762.08,Pequeno,Corporate Gift Ideas Co.,10-10-2003
10169,3,Enviado,4,11,2003,Carros Clássicos,S12_3990,79,36,63.84,2298.24,Pequeno,"Anna's Decorations, Ltd",04-11-2003
10181,15,Enviado,4,11,2003,Carros Clássicos,S12_3990,79,20,81.4,1628.0,Pequeno,Herkku Gifts,12-11-2003
10191,4,Enviado,4,11,2003,Carros Clássicos,S12_3990,79,30,64.64,1939.2,Pequeno,"Toms Spezialitten, Ltd",20-11-2003
10203,9,Enviado,4,12,2003,Carros Clássicos,S12_3990,79,44,82.99,3651.56,Médio,Euro Shopping Channel,02-12-2003
10211,3,Enviado,1,1,2004,Carros Clássicos,S12_3990,79,28,92.57,2591.96,Pequeno,Auto Canal Petit,15-01-2004
10225,10,Enviado,1,2,2004,Carros Clássicos,S12_3990,79,37,77.41,2864.17,Pequeno,"Vida Sport, Ltd",22-02-2004
10238,4,Enviado,2,4,2004,Carros Clássicos,S12_3990,79,20,74.21,1484.2,Pequeno,Danish Wholesale Imports,09-04-2004
10253,14,Cancelado,2,6,2004,Carros Clássicos,S12_3990,79,25,90.17,2254.25,Pequeno,"UK Collectables, Ltd.",01-06-2004
10266,15,Enviado,3,7,2004,Carros Clássicos,S12_3990,79,35,76.61,2681.35,Pequeno,L'ordine Souveniers,06-07-2004
10276,4,Enviado,3,8,2004,Carros Clássicos,S12_3990,79,38,83.79,3184.02,Médio,Online Mini Collectables,02-08-2004
10287,13,Enviado,3,8,2004,Carros Clássicos,S12_3990,79,41,69.43,2846.63,Pequeno,"Vida Sport, Ltd",30-08-2004
10300,6,Enviado,4,10,2003,Carros Clássicos,S12_3990,79,22,76.61,1685.42,Pequeno,"Blauer See Auto, Co.",04-10-2003
10310,11,Enviado,4,10,2004,Carros Clássicos,S12_3990,79,49,81.4,3988.6,Médio,"Toms Spezialitten, Ltd",16-10-2004
10320,4,Enviado,4,11,2004,Carros Clássicos,S12_3990,79,38,73.42,2789.96,Pequeno,"Volvo Model Replicas, Co",03-11-2004
10329,14,Enviado,4,11,2004,Carros Clássicos,S12_3990,79,33,100.0,3607.56,Médio,Land of Toys Inc.,15-11-2004
10341,10,Enviado,4,11,2004,Carros Clássicos,S12_3990,79,36,93.56,3368.16,Médio,Salzburg Collectables,24-11-2004
10363,5,Enviado,1,1,2005,Carros Clássicos,S12_3990,79,34,81.62,2775.08,Pequeno,Suominen Souveniers,06-01-2005
10377,5,Enviado,1,2,2005,Carros Clássicos,S12_3990,79,24,67.83,1627.92,Pequeno,"Toys of Finland, Co.",09-02-2005
10389,7,Enviado,1,3,2005,Carros Clássicos,S12_3990,79,36,70.26,2529.36,Pequeno,Scandinavian Gift Ideas,03-03-2005
10419,14,Enviado,2,5,2005,Carros Clássicos,S12_3990,79,34,90.17,3065.78,Médio,Salzburg Collectables,17-05-2005
10104,9,Enviado,1,1,2003,Caminhões e Ônibus,S12_4473,118,41,100.0,4615.78,Médio,Euro Shopping Channel,31-01-2003
10115,5,Enviado,2,4,2003,Caminhões e Ônibus,S12_4473,118,46,100.0,5723.78,Médio,Classic Legends Inc.,04-04-2003
10127,11,Enviado,2,6,2003,Caminhões e Ônibus,S12_4473,118,24,100.0,2559.6,Pequeno,Muscle Machine Inc,03-06-2003
10141,5,Enviado,3,8,2003,Caminhões e Ônibus,S12_4473,118,21,100.0,2140.11,Pequeno,Suominen Souveniers,01-08-2003
10151,3,Enviado,3,9,2003,Caminhões e Ônibus,S12_4473,118,24,100.0,3327.6,Médio,"Oulu Toy Supplies, Inc.",21-09-2003
10165,12,Enviado,4,10,2003,Caminhões e Ônibus,S12_4473,118,48,100.0,6825.6,Médio,"Dragon Souveniers, Ltd.",22-10-2003
10175,1,Enviado,4,11,2003,Caminhões e Ônibus,S12_4473,118,26,100.0,3543.28,Médio,"Stylish Desk Decors, Co.",06-11-2003
10184,6,Enviado,4,11,2003,Caminhões e Ônibus,S12_4473,118,37,100.0,4516.22,Médio,"Iberia Gift Imports, Corp.",14-11-2003
10195,6,Enviado,4,11,2003,Caminhões e Ônibus,S12_4473,118,49,100.0,6445.46,Médio,Mini Classics,25-11-2003
10207,7,Enviado,4,12,2003,Caminhões e Ônibus,S12_4473,118,34,99.54,3384.36,Médio,Diecast Collectables,09-12-2003
10219,2,Enviado,1,2,2004,Caminhões e Ônibus,S12_4473,118,48,100.0,4891.68,Médio,Signal Collectibles Ltd.,10-02-2004
10229,1,Enviado,1,3,2004,Caminhões e Ônibus,S12_4473,118,36,100.0,4521.96,Médio,Mini Gifts Distributors Ltd.,11-03-2004
10246,5,Enviado,2,5,2004,Caminhões e Ônibus,S12_4473,118,46,100.0,5069.66,Médio,Euro Shopping Channel,05-05-2004
10259,4,Enviado,2,6,2004,Caminhões e Ônibus,S12_4473,118,46,100.0,6541.2,Médio,Handji Gifts& Co,15-06-2004
10271,5,Enviado,3,7,2004,Caminhões e Ônibus,S12_4473,118,31,97.17,3012.27,Médio,Mini Gifts Distributors Ltd.,20-07-2004
10281,1,Enviado,3,8,2004,Caminhões e Ônibus,S12_4473,118,41,100.0,5247.18,Médio,Diecast Classics Inc.,19-08-2004
10292,8,Enviado,3,9,2004,Caminhões e Ônibus,S12_4473,118,21,100.0,2214.87,Pequeno,Land of Toys Inc.,08-09-2004
10305,5,Enviado,4,10,2004,Caminhões e Ônibus,S12_4473,118,38,100.0,4773.18,Médio,Marta's Replicas Co.,13-10-2004
10314,14,Enviado,4,10,2004,Caminhões e Ônibus,S12_4473,118,45,100.0,6185.7,Médio,Heintze Collectables,22-10-2004
10324,7,Enviado,4,11,2004,Caminhões e Ônibus,S12_4473,118,26,58.38,1517.88,Pequeno,Vitachrome Inc.,05-11-2004
10336,3,Enviado,4,11,2004,Caminhões e Ônibus,S12_4473,118,38,100.0,6372.6,Médio,"La Corne D'abondance, Co.",20-11-2004
10349,9,Enviado,4,12,2004,Caminhões e Ônibus,S12_4473,118,48,100.0,5232.96,Médio,Muscle Machine Inc,01-12-2004
10358,9,Enviado,4,12,2004,Caminhões e Ônibus,S12_4473,118,42,64.16,2694.72,Pequeno,Euro Shopping Channel,10-12-2004
10371,4,Enviado,1,1,2005,Caminhões e Ônibus,S12_4473,118,49,35.71,1749.79,Pequeno,Mini Gifts Distributors Ltd.,23-01-2005
10382,13,Enviado,1,2,2005,Caminhões e Ônibus,S12_4473,118,32,66.58,2130.56,Pequeno,Mini Gifts Distributors Ltd.,17-02-2005
10412,5,Enviado,2,5,2005,Caminhões e Ônibus,S12_4473,118,54,100.0,5951.34,Médio,Euro Shopping Channel,03-05-2005
10425,4,Em processamento,2,5,2005,Caminhões e Ônibus,S12_4473,118,33,100.0,4692.6,Médio,La Rochelle Gifts,31-05-2005
10108,3,Enviado,1,3,2003,Carros Clássicos,S12_4675,115,36,100.0,3731.04,Médio,Cruz & Sons Co.,03-03-2003
10122,7,Enviado,2,5,2003,Carros Clássicos,S12_4675,115,20,100.0,2142.0,Pequeno,Marseille Mini Autos,08-05-2003
10135,4,Enviado,3,7,2003,Carros Clássicos,S12_4675,115,29,97.89,2838.81,Pequeno,Mini Gifts Distributors Ltd.,02-07-2003
10147,4,Enviado,3,9,2003,Carros Clássicos,S12_4675,115,33,97.89,3230.37,Médio,Collectables For Less Inc.,05-09-2003
10160,5,Enviado,4,10,2003,Carros Clássicos,S12_4675,115,50,100.0,5182.0,Médio,"Men 'R' US Retailers, Ltd.",11-10-2003
10170,3,Enviado,4,11,2003,Carros Clássicos,S12_4675,115,41,100.0,4391.1,Médio,Mini Auto Werke,04-11-2003
10181,11,Enviado,4,11,2003,Carros Clássicos,S12_4675,115,36,100.0,4477.32,Médio,Herkku Gifts,12-11-2003
10192,16,Enviado,4,11,2003,Carros Clássicos,S12_4675,115,27,100.0,3544.56,Médio,Online Diecast Creations Co.,20-11-2003
10203,5,Enviado,4,12,2003,Carros Clássicos,S12_4675,115,47,100.0,5195.85,Médio,Euro Shopping Channel,02-12-2003
